district,latitude,longitude,year,month,rainfall_mm,humidity_pct,temp_mean_c,temp_max_c,temp_min_c
Narayanpet,16.7456,77.495,2001,12,0.02,61.72,21.59,31.73,12.51
Narayanpet,16.7456,77.495,2001,13,1.93,56.94,27.0,44.57,12.51
Narayanpet,16.7456,77.495,2002,1,0.15,52.49,23.29,35.9,11.48
Narayanpet,16.7456,77.495,2002,2,0.05,44.62,26.12,37.08,15.86
Narayanpet,16.7456,77.495,2002,3,0.27,31.01,30.06,41.0,18.42
Narayanpet,16.7456,77.495,2002,4,0.08,29.57,33.78,43.16,21.94
Narayanpet,16.7456,77.495,2002,5,3.7,49.25,32.25,43.81,23.24
Narayanpet,16.7456,77.495,2002,6,2.92,70.21,28.1,36.59,22.91
Narayanpet,16.7456,77.495,2002,7,3.03,66.32,28.02,36.48,21.8
Narayanpet,16.7456,77.495,2002,8,4.99,76.41,26.05,33.2,20.62
Narayanpet,16.7456,77.495,2002,9,1.37,70.14,27.2,36.62,19.56
Narayanpet,16.7456,77.495,2002,10,5.31,73.14,25.73,38.8,17.51
Narayanpet,16.7456,77.495,2002,11,0.11,63.6,23.51,34.59,14.02
Narayanpet,16.7456,77.495,2002,12,0.0,52.49,23.38,34.06,12.84
Narayanpet,16.7456,77.495,2002,13,1.85,56.68,27.29,43.81,11.48
Narayanpet,16.7456,77.495,2003,1,0.0,48.66,24.19,34.99,13.59
Narayanpet,16.7456,77.495,2003,2,0.15,44.08,27.67,37.04,16.21
Narayanpet,16.7456,77.495,2003,3,0.47,35.94,30.3,40.49,19.27
Narayanpet,16.7456,77.495,2003,4,0.49,32.97,33.16,42.01,22.15
Narayanpet,16.7456,77.495,2003,5,0.3,25.74,35.21,45.0,24.95
Narayanpet,16.7456,77.495,2003,6,2.67,55.06,30.45,44.01,22.06
Narayanpet,16.7456,77.495,2003,7,4.28,74.91,26.6,34.81,22.11
Narayanpet,16.7456,77.495,2003,8,4.41,76.47,26.25,34.54,21.11
Narayanpet,16.7456,77.495,2003,9,2.94,74.09,26.55,34.75,21.55
Narayanpet,16.7456,77.495,2003,10,4.28,77.22,25.26,33.31,14.76
Narayanpet,16.7456,77.495,2003,11,0.09,70.05,23.18,32.2,13.04
Narayanpet,16.7456,77.495,2003,12,0.07,54.38,22.76,34.17,12.54
Narayanpet,16.7456,77.495,2003,13,1.69,55.87,27.62,45.0,12.54
Narayanpet,16.7456,77.495,2004,1,0.58,54.37,23.19,33.44,12.43
Narayanpet,16.7456,77.495,2004,2,0.05,40.69,25.4,38.0,13.12
Narayanpet,16.7456,77.495,2004,3,0.39,30.76,30.23,41.77,18.45
Narayanpet,16.7456,77.495,2004,4,2.69,42.45,31.7,43.36,19.55
Narayanpet,16.7456,77.495,2004,5,2.61,65.17,28.93,38.21,22.2
Narayanpet,16.7456,77.495,2004,6,1.14,67.12,27.94,36.54,22.0
Narayanpet,16.7456,77.495,2004,7,5.25,75.59,26.23,33.48,21.46
Narayanpet,16.7456,77.495,2004,8,1.28,71.03,26.8,35.11,21.5
Narayanpet,16.7456,77.495,2004,9,4.92,79.36,25.96,34.62,20.1
Narayanpet,16.7456,77.495,2004,10,2.16,74.4,25.17,33.06,15.6
Narayanpet,16.7456,77.495,2004,11,0.03,57.66,24.58,34.57,13.65
Narayanpet,16.7456,77.495,2004,12,0.0,49.43,22.7,34.03,12.19
Narayanpet,16.7456,77.495,2004,13,1.76,59.07,26.56,43.36,12.19
Narayanpet,16.7456,77.495,2005,1,0.62,51.13,24.3,33.57,13.72
Narayanpet,16.7456,77.495,2005,2,0.02,38.98,26.68,38.63,14.47
Narayanpet,16.7456,77.495,2005,3,0.22,31.68,29.71,41.4,16.78
Narayanpet,16.7456,77.495,2005,4,1.48,47.43,31.11,40.97,21.45
Narayanpet,16.7456,77.495,2005,5,2.47,44.35,32.44,44.14,21.1
Narayanpet,16.7456,77.495,2005,6,3.31,67.96,28.58,40.29,22.67
Narayanpet,16.7456,77.495,2005,7,9.16,80.43,25.96,33.42,20.63
Narayanpet,16.7456,77.495,2005,8,5.1,84.26,25.23,30.65,21.15
Narayanpet,16.7456,77.495,2005,9,5.22,85.27,25.32,31.27,21.16
Narayanpet,16.7456,77.495,2005,10,7.12,84.24,24.41,31.51,18.4
Narayanpet,16.7456,77.495,2005,11,0.12,78.51,19.96,28.37,11.85
Narayanpet,16.7456,77.495,2005,12,0.01,68.37,20.47,31.03,9.82
Narayanpet,16.7456,77.495,2005,13,2.93,63.68,26.18,44.14,9.82
Narayanpet,16.7456,77.495,2006,1,0.0,52.84,22.14,35.2,11.75
Narayanpet,16.7456,77.495,2006,2,0.0,36.31,25.53,38.77,14.05
Narayanpet,16.7456,77.495,2006,3,1.36,46.33,28.45,39.74,15.75
Narayanpet,16.7456,77.495,2006,4,1.15,36.84,32.45,42.93,20.33
Narayanpet,16.7456,77.495,2006,5,3.17,46.03,32.46,43.91,22.49
Narayanpet,16.7456,77.495,2006,6,4.14,73.71,27.42,35.21,22.14
Narayanpet,16.7456,77.495,2006,7,3.76,73.61,26.68,34.5,21.1
Narayanpet,16.7456,77.495,2006,8,3.2,77.98,25.69,33.61,20.58
Narayanpet,16.7456,77.495,2006,9,7.08,79.81,26.08,35.07,20.4
Narayanpet,16.7456,77.495,2006,10,0.87,77.67,25.03,32.05,18.56
Narayanpet,16.7456,77.495,2006,11,2.61,78.27,23.2,31.87,15.9
Narayanpet,16.7456,77.495,2006,12,0.0,65.09,22.19,31.88,12.26
Narayanpet,16.7456,77.495,2006,13,2.28,62.2,26.44,43.91,11.75
Narayanpet,16.7456,77.495,2007,1,0.0,51.33,23.31,34.65,13.23
Narayanpet,16.7456,77.495,2007,2,0.0,40.93,25.56,36.5,14.91
Narayanpet,16.7456,77.495,2007,3,0.01,33.02,30.37,41.37,18.33
Narayanpet,16.7456,77.495,2007,4,0.7,35.47,32.67,42.16,22.18
Narayanpet,16.7456,77.495,2007,5,1.61,41.41,33.27,43.72,23.99
Narayanpet,16.7456,77.495,2007,6,12.92,74.12,27.52,38.23,22.18
Narayanpet,16.7456,77.495,2007,7,2.82,79.35,26.21,33.15,21.66
Narayanpet,16.7456,77.495,2007,8,7.8,81.09,25.69,32.47,21.23
Narayanpet,16.7456,77.495,2007,9,7.14,86.78,24.97,31.69,20.04
Narayanpet,16.7456,77.495,2007,10,1.04,78.91,23.34,30.57,16.94
Narayanpet,16.7456,77.495,2007,11,0.13,68.79,21.85,31.28,10.37
Narayanpet,16.7456,77.495,2007,12,0.03,59.02,23.06,34.97,13.76
Narayanpet,16.7456,77.495,2007,13,2.85,60.96,26.49,43.72,10.37
Narayanpet,16.7456,77.495,2008,1,0.0,43.36,23.12,33.92,13.02
Narayanpet,16.7456,77.495,2008,2,0.76,51.19,25.61,36.55,14.26
Narayanpet,16.7456,77.495,2008,3,4.42,48.76,27.48,38.66,16.39
Narayanpet,16.7456,77.495,2008,4,0.2,48.96,29.65,43.21,17.57
Narayanpet,16.7456,77.495,2008,5,0.76,35.32,33.1,43.46,24.02
Narayanpet,16.7456,77.495,2008,6,1.8,64.64,28.14,36.72,21.54
Narayanpet,16.7456,77.495,2008,7,3.89,64.2,28.26,37.98,22.0
Narayanpet,16.7456,77.495,2008,8,7.61,82.19,25.53,31.63,21.27
Narayanpet,16.7456,77.495,2008,9,4.97,82.64,25.13,30.84,19.17
Narayanpet,16.7456,77.495,2008,10,1.72,77.25,24.41,31.56,14.32
Narayanpet,16.7456,77.495,2008,11,1.54,68.78,23.39,32.85,13.55
Narayanpet,16.7456,77.495,2008,12,0.01,63.11,22.77,32.98,12.23
Narayanpet,16.7456,77.495,2008,13,2.32,60.86,26.38,43.46,12.23
Narayanpet,16.7456,77.495,2009,1,0.0,51.56,23.65,36.15,14.39
Narayanpet,16.7456,77.495,2009,2,0.0,36.22,27.37,39.61,17.07
Narayanpet,16.7456,77.495,2009,3,0.18,29.31,30.18,40.67,18.76
Narayanpet,16.7456,77.495,2009,4,0.35,30.05,33.43,42.36,21.78
Narayanpet,16.7456,77.495,2009,5,3.01,42.05,32.91,44.54,24.22
Narayanpet,16.7456,77.495,2009,6,3.49,71.58,27.56,37.06,22.29
Narayanpet,16.7456,77.495,2009,7,1.28,70.1,27.12,35.19,21.73
Narayanpet,16.7456,77.495,2009,8,5.53,70.27,27.43,36.96,21.72
Narayanpet,16.7456,77.495,2009,9,5.44,80.12,26.2,33.61,20.93
Narayanpet,16.7456,77.495,2009,10,2.07,74.39,24.6,32.05,15.2
Narayanpet,16.7456,77.495,2009,11,0.98,72.45,24.23,32.98,13.35
Narayanpet,16.7456,77.495,2009,12,0.09,61.62,23.44,32.79,13.18
Narayanpet,16.7456,77.495,2009,13,1.88,57.58,27.34,44.54,13.18
Narayanpet,16.7456,77.495,2010,1,0.56,55.64,23.53,33.76,11.94
Narayanpet,16.7456,77.495,2010,2,0.02,40.61,27.21,38.42,15.32
Narayanpet,16.7456,77.495,2010,3,0.0,29.57,31.24,41.45,18.9
Narayanpet,16.7456,77.495,2010,4,0.31,31.12,34.07,43.49,21.6
Narayanpet,16.7456,77.495,2010,5,0.79,39.96,34.25,43.38,24.37
Narayanpet,16.7456,77.495,2010,6,3.35,61.57,29.7,40.84,22.89
Narayanpet,16.7456,77.495,2010,7,8.19,79.0,26.06,34.39,21.3
Narayanpet,16.7456,77.495,2010,8,5.59,82.52,25.9,33.06,19.98
Narayanpet,16.7456,77.495,2010,9,5.61,85.37,25.22,30.83,19.9
Narayanpet,16.7456,77.495,2010,10,1.43,81.29,24.87,31.72,16.03
Narayanpet,16.7456,77.495,2010,11,1.15,80.05,24.28,31.34,16.74
Narayanpet,16.7456,77.495,2010,12,0.21,64.42,21.77,31.09,10.14
Narayanpet,16.7456,77.495,2010,13,2.28,61.05,27.33,43.49,10.14
Narayanpet,16.7456,77.495,2011,1,0.0,49.09,22.91,34.86,11.68
Narayanpet,16.7456,77.495,2011,2,0.19,45.02,25.77,36.12,14.33
Narayanpet,16.7456,77.495,2011,3,0.01,31.72,29.65,41.09,18.41
Narayanpet,16.7456,77.495,2011,4,0.25,36.2,31.65,42.45,20.94
Narayanpet,16.7456,77.495,2011,5,1.03,38.19,33.43,42.97,24.51
Narayanpet,16.7456,77.495,2011,6,1.49,61.75,28.8,38.32,23.02
Narayanpet,16.7456,77.495,2011,7,3.73,69.55,27.19,36.07,21.45
Narayanpet,16.7456,77.495,2011,8,4.36,75.2,26.49,35.04,21.13
Narayanpet,16.7456,77.495,2011,9,1.1,72.5,26.83,35.45,20.81
Narayanpet,16.7456,77.495,2011,10,1.61,68.71,26.53,35.35,19.2
Narayanpet,16.7456,77.495,2011,11,0.09,53.22,25.38,35.08,14.92
Narayanpet,16.7456,77.495,2011,12,0.0,46.99,24.09,35.06,12.96
Narayanpet,16.7456,77.495,2011,13,1.17,54.06,27.4,42.97,11.68
Narayanpet,16.7456,77.495,2012,1,0.02,45.56,23.94,35.36,10.31
Narayanpet,16.7456,77.495,2012,2,0.0,35.21,26.44,38.32,16.22
Narayanpet,16.7456,77.495,2012,3,0.0,24.48,29.6,41.69,15.88
Narayanpet,16.7456,77.495,2012,4,1.69,40.9,32.15,41.48,22.31
Narayanpet,16.7456,77.495,2012,5,0.43,32.26,34.52,44.54,24.25
Narayanpet,16.7456,77.495,2012,6,1.67,53.68,29.93,40.75,22.89
Narayanpet,16.7456,77.495,2012,7,4.92,70.21,27.16,35.7,22.19
Narayanpet,16.7456,77.495,2012,8,2.98,72.59,26.71,35.06,20.98
Narayanpet,16.7456,77.495,2012,9,3.99,76.88,26.2,33.31,20.61
Narayanpet,16.7456,77.495,2012,10,1.62,71.5,24.98,33.46,17.35
Narayanpet,16.7456,77.495,2012,11,1.5,66.82,24.13,33.26,12.16
Narayanpet,16.7456,77.495,2012,12,0.0,53.48,24.31,34.89,13.39
Narayanpet,16.7456,77.495,2012,13,1.57,53.67,27.51,44.54,10.31
Narayanpet,16.7456,77.495,2013,1,0.01,47.87,24.5,34.51,13.78
Narayanpet,16.7456,77.495,2013,2,0.53,45.41,26.01,36.7,14.5
Narayanpet,16.7456,77.495,2013,3,0.03,32.71,29.97,40.56,16.76
Narayanpet,16.7456,77.495,2013,4,0.93,36.78,32.57,41.46,23.29
Narayanpet,16.7456,77.495,2013,5,1.36,40.55,33.7,43.67,24.88
Narayanpet,16.7456,77.495,2013,6,2.67,69.63,27.62,36.16,21.97
Narayanpet,16.7456,77.495,2013,7,4.86,75.31,26.16,32.9,20.78
Narayanpet,16.7456,77.495,2013,8,3.08,76.65,26.06,33.19,21.2
Narayanpet,16.7456,77.495,2013,9,7.31,83.23,25.37,33.69,19.39
Narayanpet,16.7456,77.495,2013,10,3.65,83.35,24.52,30.51,16.85
Narayanpet,16.7456,77.495,2013,11,0.15,75.62,22.53,31.87,13.0
Narayanpet,16.7456,77.495,2013,12,0.0,59.25,21.32,32.0,11.69
Narayanpet,16.7456,77.495,2013,13,2.05,60.59,26.7,43.67,11.69
Narayanpet,16.7456,77.495,2014,1,0.0,56.14,23.53,32.42,14.0
Narayanpet,16.7456,77.495,2014,2,0.08,41.5,25.43,35.12,14.91
Narayanpet,16.7456,77.495,2014,3,1.41,46.77,27.69,40.58,17.64
Narayanpet,16.7456,77.495,2014,4,0.74,33.01,32.62,40.98,23.26
Narayanpet,16.7456,77.495,2014,5,2.01,49.01,31.82,43.09,21.65
Narayanpet,16.7456,77.495,2014,6,1.66,54.23,31.0,39.59,24.21
Narayanpet,16.7456,77.495,2014,7,4.67,68.84,27.61,38.35,21.74
Narayanpet,16.7456,77.495,2014,8,9.41,74.34,26.8,35.19,21.09
Narayanpet,16.7456,77.495,2014,9,2.82,83.63,25.22,31.25,20.26
Narayanpet,16.7456,77.495,2014,10,1.91,76.01,24.64,31.63,15.07
Narayanpet,16.7456,77.495,2014,11,0.37,66.89,23.08,32.76,13.36
Narayanpet,16.7456,77.495,2014,12,0.19,54.97,22.66,33.55,12.62
Narayanpet,16.7456,77.495,2014,13,2.13,58.91,26.84,43.09,12.62
Narayanpet,16.7456,77.495,2015,1,0.05,45.19,22.62,32.82,10.79
Narayanpet,16.7456,77.495,2015,2,0.02,40.56,24.97,36.08,14.79
Narayanpet,16.7456,77.495,2015,3,0.74,42.23,28.61,40.25,16.62
Narayanpet,16.7456,77.495,2015,4,2.83,48.83,29.99,40.64,17.88
Narayanpet,16.7456,77.495,2015,5,0.71,40.89,33.16,44.0,22.69
Narayanpet,16.7456,77.495,2015,6,1.69,59.78,29.23,40.05,21.89
Narayanpet,16.7456,77.495,2015,7,1.67,59.47,29.23,38.29,21.91
Narayanpet,16.7456,77.495,2015,8,2.5,67.61,27.88,36.81,22.36
Narayanpet,16.7456,77.495,2015,9,5.78,77.58,26.37,35.38,18.99
Narayanpet,16.7456,77.495,2015,10,0.75,65.99,26.82,35.52,18.68
Narayanpet,16.7456,77.495,2015,11,0.39,59.39,26.11,35.27,17.14
Narayanpet,16.7456,77.495,2015,12,0.03,51.75,24.67,35.66,12.69
Narayanpet,16.7456,77.495,2015,13,1.43,54.99,27.49,44.0,10.79
Narayanpet,16.7456,77.495,2016,1,0.1,48.78,23.7,35.69,14.3
Narayanpet,16.7456,77.495,2016,2,0.0,41.55,27.65,39.42,15.85
Narayanpet,16.7456,77.495,2016,3,0.02,32.58,30.99,41.52,19.9
Narayanpet,16.7456,77.495,2016,4,0.09,27.77,34.47,43.68,23.3
Narayanpet,16.7456,77.495,2016,5,1.85,43.15,33.43,42.85,23.3
Narayanpet,16.7456,77.495,2016,6,4.37,70.59,27.75,38.58,22.23
Narayanpet,16.7456,77.495,2016,7,4.46,75.92,26.59,34.13,21.64
Narayanpet,16.7456,77.495,2016,8,2.63,75.58,26.5,34.25,21.63
Narayanpet,16.7456,77.495,2016,9,7.77,82.17,24.99,32.47,20.55
Narayanpet,16.7456,77.495,2016,10,0.66,74.76,23.8,31.92,14.92
Narayanpet,16.7456,77.495,2016,11,0.0,54.36,23.05,35.73,12.85
Narayanpet,16.7456,77.495,2016,12,0.03,43.17,23.45,34.3,12.29
Narayanpet,16.7456,77.495,2016,13,1.83,55.91,27.19,43.68,12.29
Narayanpet,16.7456,77.495,2017,1,0.0,41.33,23.35,34.67,13.1
Narayanpet,16.7456,77.495,2017,2,0.0,32.39,25.82,38.7,14.61
Narayanpet,16.7456,77.495,2017,3,0.56,33.08,29.3,41.43,16.07
Narayanpet,16.7456,77.495,2017,4,0.15,24.17,33.8,42.96,20.91
Narayanpet,16.7456,77.495,2017,5,0.61,35.56,34.43,43.82,25.3
Narayanpet,16.7456,77.495,2017,6,4.72,67.81,28.35,40.69,22.4
Narayanpet,16.7456,77.495,2017,7,2.61,71.09,27.24,34.91,22.18
Narayanpet,16.7456,77.495,2017,8,4.02,73.98,26.68,34.73,20.13
Narayanpet,16.7456,77.495,2017,9,6.27,80.95,26.1,32.98,20.61
Narayanpet,16.7456,77.495,2017,10,3.81,82.2,24.77,30.92,17.16
Narayanpet,16.7456,77.495,2017,11,0.0,71.06,23.28,32.41,13.76
Narayanpet,16.7456,77.495,2017,12,0.0,52.14,22.34,33.62,12.41
Narayanpet,16.7456,77.495,2017,13,1.9,55.61,27.12,43.82,12.41
Narayanpet,16.7456,77.495,2018,1,0.0,37.83,23.23,34.73,13.05
Narayanpet,16.7456,77.495,2018,2,0.0,32.86,25.73,37.7,13.19
Narayanpet,16.7456,77.495,2018,3,0.01,28.0,29.78,40.8,17.6
Narayanpet,16.7456,77.495,2018,4,0.55,33.03,33.17,43.79,22.94
Narayanpet,16.7456,77.495,2018,5,0.75,39.58,33.84,44.4,25.2
Narayanpet,16.7456,77.495,2018,6,1.74,66.42,28.25,36.97,22.61
Narayanpet,16.7456,77.495,2018,7,2.36,66.9,27.54,36.13,22.34
Narayanpet,16.7456,77.495,2018,8,3.17,70.22,26.77,34.97,21.69
Narayanpet,16.7456,77.495,2018,9,2.93,69.44,26.99,36.02,20.21
Narayanpet,16.7456,77.495,2018,10,0.81,59.21,26.78,36.52,16.75
Narayanpet,16.7456,77.495,2018,11,0.01,46.99,26.51,35.99,15.21
Narayanpet,16.7456,77.495,2018,12,0.23,51.39,23.78,33.77,10.98
Narayanpet,16.7456,77.495,2018,13,1.05,50.26,27.7,44.4,10.98
Narayanpet,16.7456,77.495,2019,1,0.61,46.62,22.41,32.88,10.49
Narayanpet,16.7456,77.495,2019,2,0.01,41.66,26.31,38.24,14.65
Narayanpet,16.7456,77.495,2019,3,0.03,30.36,30.95,41.69,18.16
Narayanpet,16.7456,77.495,2019,4,0.57,28.64,33.93,43.56,23.78
Narayanpet,16.7456,77.495,2019,5,0.54,28.69,35.77,44.42,24.58
Narayanpet,16.7456,77.495,2019,6,1.16,54.19,31.18,41.99,23.54
Narayanpet,16.7456,77.495,2019,7,2.06,69.12,27.87,36.74,22.64
Narayanpet,16.7456,77.495,2019,8,3.92,75.26,26.67,34.31,21.48
Narayanpet,16.7456,77.495,2019,9,5.07,80.02,26.14,33.14,21.06
Narayanpet,16.7456,77.495,2019,10,2.73,82.83,25.25,31.73,20.46
Narayanpet,16.7456,77.495,2019,11,0.04,69.52,25.03,33.54,16.17
Narayanpet,16.7456,77.495,2019,12,0.13,62.84,24.53,33.44,15.16
Narayanpet,16.7456,77.495,2019,13,1.41,55.9,28.01,44.42,10.49
Narayanpet,16.7456,77.495,2020,1,0.2,53.95,24.94,35.42,15.01
Narayanpet,16.7456,77.495,2020,2,0.02,43.06,26.55,36.39,16.8
Narayanpet,16.7456,77.495,2020,3,0.29,36.32,30.31,39.98,20.32
Narayanpet,16.7456,77.495,2020,4,0.56,34.42,33.07,42.34,21.61
Narayanpet,16.7456,77.495,2020,5,1.89,37.15,34.49,43.69,25.15
Narayanpet,16.7456,77.495,2020,6,3.98,70.34,28.01,36.93,22.41
Narayanpet,16.7456,77.495,2020,7,8.88,82.53,25.99,31.79,21.51
Narayanpet,16.7456,77.495,2020,8,4.56,85.75,25.56,32.08,21.9
Narayanpet,16.7456,77.495,2020,9,9.57,87.19,25.22,31.82,20.11
Narayanpet,16.7456,77.495,2020,10,5.1,84.77,24.78,30.26,18.33
Narayanpet,16.7456,77.495,2020,11,0.45,82.18,22.77,29.84,13.01
Narayanpet,16.7456,77.495,2020,12,0.01,72.84,21.09,30.26,10.83
Narayanpet,16.7456,77.495,2020,13,2.97,64.28,26.9,43.69,10.83
Narayanpet,16.7456,77.495,2021,1,0.13,61.63,24.4,34.56,14.8
Narayanpet,16.7456,77.495,2021,2,0.06,44.5,24.98,37.46,14.5
Narayanpet,16.7456,77.495,2021,3,0.0,29.76,29.33,42.08,16.86
Narayanpet,16.7456,77.495,2021,4,0.9,36.36,32.0,41.62,22.06
Narayanpet,16.7456,77.495,2021,5,1.37,51.77,31.53,40.27,24.38
Narayanpet,16.7456,77.495,2021,6,2.96,66.63,28.19,36.71,22.48
Narayanpet,16.7456,77.495,2021,7,5.37,78.82,26.41,35.23,21.57
Narayanpet,16.7456,77.495,2021,8,3.65,78.27,26.21,33.37,20.8
Narayanpet,16.7456,77.495,2021,9,4.71,81.55,25.75,31.77,18.9
Narayanpet,16.7456,77.495,2021,10,3.35,81.33,25.24,31.74,16.77
Narayanpet,16.7456,77.495,2021,11,1.41,79.52,24.32,32.06,15.76
Narayanpet,16.7456,77.495,2021,12,0.0,67.4,22.73,31.74,12.17
Narayanpet,16.7456,77.495,2021,13,2.0,63.25,26.76,42.08,12.17
Narayanpet,16.7456,77.495,2022,1,0.36,54.29,23.52,34.24,12.26
Narayanpet,16.7456,77.495,2022,2,0.0,43.23,25.93,37.24,14.58
Narayanpet,16.7456,77.495,2022,3,0.12,31.2,30.79,41.37,17.23
Narayanpet,16.7456,77.495,2022,4,0.38,34.46,33.52,43.04,24.76
Narayanpet,16.7456,77.495,2022,5,2.04,51.01,31.87,43.18,22.99
Narayanpet,16.7456,77.495,2022,6,2.4,63.62,28.83,38.15,22.49
Narayanpet,16.7456,77.495,2022,7,6.76,77.98,26.36,35.53,21.88
Narayanpet,16.7456,77.495,2022,8,4.97,82.97,25.61,31.85,21.01
Narayanpet,16.7456,77.495,2022,9,5.55,83.36,25.55,31.58,20.31
Narayanpet,16.7456,77.495,2022,10,3.32,82.38,24.07,30.43,14.69
Narayanpet,16.7456,77.495,2022,11,0.04,72.33,23.0,32.24,13.61
Narayanpet,16.7456,77.495,2022,12,0.32,64.74,24.55,34.55,12.81
Narayanpet,16.7456,77.495,2022,13,2.21,61.93,26.97,43.18,12.26
Narayanpet,16.7456,77.495,2023,1,0.0,51.75,23.77,33.74,11.76
Narayanpet,16.7456,77.495,2023,2,0.0,32.75,26.56,37.89,15.81
Narayanpet,16.7456,77.495,2023,3,0.65,38.21,28.62,39.73,16.89
Narayanpet,16.7456,77.495,2023,4,3.4,38.52,31.39,41.67,21.84
Narayanpet,16.7456,77.495,2023,5,1.91,56.94,30.73,40.84,22.25
Narayanpet,16.7456,77.495,2023,6,1.12,48.18,32.0,41.92,22.91
Narayanpet,16.7456,77.495,2023,7,6.61,73.03,27.05,36.26,21.79
Narayanpet,16.7456,77.495,2023,8,0.69,71.85,27.44,35.44,21.98
Narayanpet,16.7456,77.495,2023,9,3.74,75.68,26.9,36.03,21.77
Narayanpet,16.7456,77.495,2023,10,0.1,59.9,27.21,35.96,17.32
Narayanpet,16.7456,77.495,2023,11,1.18,65.3,26.24,35.89,17.8
Narayanpet,16.7456,77.495,2023,12,0.14,57.09,24.04,34.64,15.07
Narayanpet,16.7456,77.495,2023,13,1.63,55.94,27.66,41.92,11.76
Narayanpet,16.7456,77.495,2024,1,0.0,53.19,24.97,34.35,16.46
Narayanpet,16.7456,77.495,2024,2,0.0,41.79,27.4,37.21,16.07
Narayanpet,16.7456,77.495,2024,3,0.03,33.36,31.48,41.98,21.59
Narayanpet,16.7456,77.495,2024,4,0.11,31.15,34.07,43.61,23.72
Narayanpet,16.7456,77.495,2024,5,2.5,50.09,32.63,44.87,24.06
Narayanpet,16.7456,77.495,2024,6,4.15,72.46,27.68,39.61,21.86
Narayanpet,16.7456,77.495,2024,7,4.29,76.45,26.73,34.62,21.87
Narayanpet,16.7456,77.495,2024,8,6.44,81.32,26.69,33.49,22.39
Narayanpet,16.7456,77.495,2024,9,5.31,83.57,25.58,31.39,20.09
Narayanpet,16.7456,77.495,2024,10,2.67,83.02,25.62,32.43,19.09
Narayanpet,16.7456,77.495,2024,11,0.05,72.16,23.45,32.28,14.32
Narayanpet,16.7456,77.495,2024,12,0.22,63.16,24.8,33.29,12.54
Narayanpet,16.7456,77.495,2024,13,2.16,61.89,27.59,44.87,12.54
Nirmal,19.0954,78.3522,2000,1,0.0,29.2,22.71,34.91,9.53
Nirmal,19.0954,78.3522,2000,2,1.25,39.89,24.43,35.33,12.1
Nirmal,19.0954,78.3522,2000,3,0.01,19.61,28.01,40.85,13.85
Nirmal,19.0954,78.3522,2000,4,0.01,20.12,34.66,45.23,20.42
Nirmal,19.0954,78.3522,2000,5,1.02,39.0,33.49,45.2,23.79
Nirmal,19.0954,78.3522,2000,6,4.76,69.55,28.22,36.36,22.32
Nirmal,19.0954,78.3522,2000,7,6.14,79.44,26.19,32.87,21.42
Nirmal,19.0954,78.3522,2000,8,9.22,83.17,25.88,32.26,20.75
Nirmal,19.0954,78.3522,2000,9,2.04,82.23,25.66,31.84,20.12
Nirmal,19.0954,78.3522,2000,10,0.38,62.0,26.49,36.15,16.62
Nirmal,19.0954,78.3522,2000,11,0.02,43.29,24.78,35.23,14.13
Nirmal,19.0954,78.3522,2000,12,0.09,19.02,22.02,33.48,10.57
Nirmal,19.0954,78.3522,2000,13,2.09,48.87,26.88,45.23,9.53
Nirmal,19.0954,78.3522,2001,1,0.29,32.87,23.08,35.28,10.96
Nirmal,19.0954,78.3522,2001,2,0.0,18.15,26.14,38.83,12.48
Nirmal,19.0954,78.3522,2001,3,0.66,30.82,29.95,40.43,19.51
Nirmal,19.0954,78.3522,2001,4,1.51,35.82,32.01,44.61,19.67
Nirmal,19.0954,78.3522,2001,5,0.28,28.39,35.52,45.79,26.4
Nirmal,19.0954,78.3522,2001,6,4.36,67.83,28.06,40.8,20.47
Nirmal,19.0954,78.3522,2001,7,3.68,71.48,27.4,36.81,21.91
Nirmal,19.0954,78.3522,2001,8,7.33,85.67,25.22,31.31,21.3
Nirmal,19.0954,78.3522,2001,9,2.86,80.14,26.16,33.54,20.98
Nirmal,19.0954,78.3522,2001,10,3.98,81.66,24.01,30.95,15.2
Nirmal,19.0954,78.3522,2001,11,0.01,65.06,23.02,32.93,12.94
Nirmal,19.0954,78.3522,2001,12,0.0,38.02,21.38,33.39,10.92
Nirmal,19.0954,78.3522,2001,13,2.1,53.18,26.83,45.79,10.92
Nirmal,19.0954,78.3522,2002,1,0.87,44.57,21.5,34.1,9.2
Nirmal,19.0954,78.3522,2002,2,0.1,34.31,26.59,38.0,15.48
Nirmal,19.0954,78.3522,2002,3,0.13,21.86,30.39,41.33,18.85
Nirmal,19.0954,78.3522,2002,4,0.11,20.65,34.38,44.36,21.67
Nirmal,19.0954,78.3522,2002,5,1.18,32.52,35.7,45.16,24.43
Nirmal,19.0954,78.3522,2002,6,6.35,65.55,29.61,41.5,22.84
Nirmal,19.0954,78.3522,2002,7,3.34,72.24,27.73,35.1,22.22
Nirmal,19.0954,78.3522,2002,8,11.41,85.54,25.3,31.0,20.83
Nirmal,19.0954,78.3522,2002,9,1.63,80.78,25.53,32.71,19.91
Nirmal,19.0954,78.3522,2002,10,1.68,68.53,25.15,34.78,14.84
Nirmal,19.0954,78.3522,2002,11,0.05,44.44,23.72,34.93,13.42
Nirmal,19.0954,78.3522,2002,12,0.0,33.8,23.51,34.38,13.37
Nirmal,19.0954,78.3522,2002,13,2.26,50.5,27.42,45.16,9.2
