district,latitude,longitude,year,month,rainfall_mm,humidity_pct,temp_mean_c,temp_max_c,temp_min_c,days_in_month,spi3,spi6,spi3_class
Nalgonda,17.05,79.2667,2002,6,118.2,64.19,30.27,39.53,24.4,30,0.3725440290418223,0.34346661627090685,Normal
Nalgonda,17.05,79.2667,2002,7,69.75,63.59,29.63,38.05,23.96,31,-0.6040607851976685,-1.011056431786846,Watch
Nalgonda,17.05,79.2667,2002,8,195.61,76.36,27.26,33.83,22.27,31,-0.44186367901375634,-0.4608090628310519,Normal
Nalgonda,17.05,79.2667,2002,9,31.2,68.54,28.5,37.95,21.97,30,-1.582024814475016,-1.1617230907115794,Severe Drought
Nalgonda,17.05,79.2667,2002,10,137.64,74.68,26.37,38.12,18.27,31,-0.2520638481641462,-0.5249060227324319,Normal
Nalgonda,17.05,79.2667,2002,11,11.7,63.41,24.17,34.56,13.76,30,-0.7022930120167241,-0.714873990080462,Watch
Nalgonda,17.05,79.2667,2002,12,6.2,59.56,23.44,33.67,14.69,31,0.5972683102070866,-0.8838091592570055,Normal
Nalgonda,17.05,79.2667,2003,1,0.62,57.23,24.3,36.43,14.69,31,-0.5593208603044969,-0.4003036974037094,Watch
Nalgonda,17.05,79.2667,2003,2,3.36,54.65,27.75,37.75,17.63,28,-0.25095700434140883,-0.8295071655237689,Normal
Nalgonda,17.05,79.2667,2003,3,10.54,45.55,30.27,41.35,18.83,31,-0.14095882489328063,0.375756804203077,Normal
Nalgonda,17.05,79.2667,2003,4,15.3,42.3,33.29,44.54,22.99,30,0.050647203683452276,-0.6419483836474655,Normal
Nalgonda,17.05,79.2667,2003,5,2.79,28.85,36.12,45.68,24.87,31,-1.6073351355830776,-1.5886065744171003,Severe Drought
Nalgonda,17.05,79.2667,2003,6,72.3,51.47,32.36,46.35,23.9,30,-1.4913018370528153,-1.764969613519467,Moderate Drought
Nalgonda,17.05,79.2667,2003,7,214.52,76.51,27.58,34.8,23.62,31,-0.08356148706567616,-0.2260902691604494,Normal
Nalgonda,17.05,79.2667,2003,8,129.27,80.0,27.01,33.73,21.72,31,-0.1323925474553376,-0.5300715723313077,Normal
Nalgonda,17.05,79.2667,2003,9,82.2,79.91,27.06,33.8,22.52,30,-0.32169575917407683,-0.8207985379391838,Normal
Nalgonda,17.05,79.2667,2003,10,151.59,79.36,26.09,33.26,16.02,31,-0.26401901492890734,-0.26688331840709856,Normal
Nalgonda,17.05,79.2667,2003,11,2.4,73.37,23.31,31.03,15.06,30,-0.08258854760790617,-0.1754841253043344,Normal
Nalgonda,17.05,79.2667,2003,12,30.38,66.79,21.8,31.53,13.07,31,0.943832323314094,0.15386398561732667,Normal
Nalgonda,17.05,79.2667,2004,1,27.59,66.97,22.41,32.94,13.11,31,0.8486937741587854,-0.05950265208009112,Normal
Nalgonda,17.05,79.2667,2004,2,4.64,52.95,25.0,37.71,11.58,29,1.6134172997055631,0.3247472521160031,Normal
Nalgonda,17.05,79.2667,2004,3,14.26,41.86,30.45,42.16,19.14,31,0.8327292557804736,1.019842890155368,Normal
Nalgonda,17.05,79.2667,2004,4,47.4,46.69,32.71,44.67,23.22,30,0.8893528268725801,1.1490360815695109,Normal
Nalgonda,17.05,79.2667,2004,5,47.12,58.54,31.22,42.53,24.84,31,1.1708066412161884,1.7097065736675354,Normal
Nalgonda,17.05,79.2667,2004,6,41.1,57.96,30.58,40.28,24.48,30,-0.4238812906016998,-0.07818738525230047,Normal
Nalgonda,17.05,79.2667,2004,7,180.42,73.87,27.74,35.38,22.82,31,-0.32443381430583673,-0.03860466687343399,Normal
Nalgonda,17.05,79.2667,2004,8,61.38,70.98,28.14,35.87,23.19,31,-1.5299182427895923,-1.0594400858804904,Severe Drought
Nalgonda,17.05,79.2667,2004,9,115.5,78.21,27.36,35.15,22.16,30,-0.9516923770599959,-1.0094418426834093,Watch
Nalgonda,17.05,79.2667,2004,10,88.04,77.63,25.77,32.18,16.8,31,-1.2011788582339333,-1.0205899717864495,Moderate Drought
Nalgonda,17.05,79.2667,2004,11,5.7,65.87,24.01,33.1,14.52,30,-0.36864214252447586,-1.1992401946732396,Normal
Nalgonda,17.05,79.2667,2004,12,0.0,59.09,22.68,32.84,13.78,31,-0.32401063637372235,-0.8915347109999032,Normal
Nalgonda,17.05,79.2667,2005,1,30.07,59.19,24.59,33.88,15.12,31,0.15826310307142422,-1.1771758686594982,Normal
Nalgonda,17.05,79.2667,2005,2,1.96,48.95,26.93,39.87,13.54,28,0.7661805101589377,-0.2460708311385818,Normal
Nalgonda,17.05,79.2667,2005,3,9.61,45.07,30.21,42.08,18.7,31,0.7235995181351469,-0.06302064419343911,Normal
Nalgonda,17.05,79.2667,2005,4,22.2,46.42,32.67,42.03,24.62,30,0.18326536607904492,-0.018678343817618178,Normal
Nalgonda,17.05,79.2667,2005,5,38.44,42.61,34.49,46.09,24.48,31,0.12551910837084812,0.3758683239975392,Normal
Nalgonda,17.05,79.2667,2005,6,86.4,57.96,31.47,42.79,23.89,30,-0.19429873505044246,0.040753005317672876,Normal
Nalgonda,17.05,79.2667,2005,7,282.72,77.98,27.45,35.39,22.66,31,1.0911247725120936,1.0683796398725596,Normal
Nalgonda,17.05,79.2667,2005,8,115.63,82.33,26.73,32.14,23.06,31,0.4712514587710362,0.44763260300797786,Normal
Nalgonda,17.05,79.2667,2005,9,217.5,85.73,26.39,31.99,22.33,30,1.1240077731291778,0.8812839956639288,Normal
Nalgonda,17.05,79.2667,2005,10,243.66,86.15,25.39,32.12,19.6,31,1.3017696945012562,1.435729006021437,Normal
Nalgonda,17.05,79.2667,2005,11,9.9,79.22,20.63,28.27,13.6,30,1.7918360837527834,1.3749781739716114,Normal
Nalgonda,17.05,79.2667,2005,12,3.41,73.66,20.21,28.41,11.25,31,1.6844058643354507,1.534909615656429,Normal
Nalgonda,17.05,79.2667,2006,1,0.0,62.62,21.64,32.71,10.62,31,-0.8703994635627182,1.1519486840853994,Watch
Nalgonda,17.05,79.2667,2006,2,0.0,47.78,25.61,38.01,15.63,28,-0.851712363960344,1.7114903492038829,Watch
Nalgonda,17.05,79.2667,2006,3,37.2,52.41,29.11,41.38,18.7,31,0.6162008471977316,1.5825382204958895,Normal
Nalgonda,17.05,79.2667,2006,4,48.6,46.06,32.54,44.23,22.65,30,1.2067964343951607,0.6419581950253301,Normal
Nalgonda,17.05,79.2667,2006,5,74.09,54.05,32.55,44.04,25.1,31,2.2364266043276517,1.5740844152277993,Normal
Nalgonda,17.05,79.2667,2006,6,97.2,67.04,29.51,38.85,24.6,30,1.0452157329659104,1.1416790939626826,Normal
Nalgonda,17.05,79.2667,2006,7,148.18,67.22,28.94,36.95,22.59,31,0.24004706971245637,0.7151515307370718,Normal
Nalgonda,17.05,79.2667,2006,8,162.75,80.15,26.67,33.02,21.83,31,-0.2065735717612656,0.5542239976597424,Normal
Nalgonda,17.05,79.2667,2006,9,201.0,82.05,26.72,33.45,22.02,30,0.37663979630376776,0.6891658606414244,Normal
Nalgonda,17.05,79.2667,2006,10,113.77,78.58,25.92,32.41,19.58,31,0.632971978418524,0.5312195067120511,Normal
Nalgonda,17.05,79.2667,2006,11,67.2,83.26,23.33,29.29,16.11,30,1.1740176284432653,0.5771747678454762,Normal
Nalgonda,17.05,79.2667,2006,12,0.62,74.7,21.78,29.55,13.16,31,0.9120179539186694,0.627706805290194,Normal
Nalgonda,17.05,79.2667,2007,1,0.0,65.33,22.63,33.32,13.7,31,1.0201096427583527,0.8514616530644095,Normal
Nalgonda,17.05,79.2667,2007,2,1.68,54.14,25.81,36.95,16.7,28,-0.995890366375657,1.051241886535155,Watch
Nalgonda,17.05,79.2667,2007,3,0.0,45.39,30.21,41.49,19.46,31,-1.3037957132760187,0.5271585595977324,Moderate Drought
Nalgonda,17.05,79.2667,2007,4,17.1,44.23,32.88,43.46,23.05,30,-0.3177200208388441,0.3810344725359022,Normal
Nalgonda,17.05,79.2667,2007,5,20.77,36.6,35.55,45.91,25.77,31,-1.1170850131474264,-1.5282106177143362,Moderate Drought
Nalgonda,17.05,79.2667,2007,6,208.5,68.19,29.66,40.49,23.56,30,1.4277287386518034,1.0082378275925683,Normal
Nalgonda,17.05,79.2667,2007,7,113.77,76.39,27.81,34.56,23.52,31,0.4815462283997922,0.26086155740206407,Normal
Nalgonda,17.05,79.2667,2007,8,194.06,79.94,27.07,33.68,22.21,31,0.7299085168638623,0.4410294850296058,Normal
Nalgonda,17.05,79.2667,2007,9,217.8,86.29,26.33,31.87,20.92,30,0.4805712837276087,0.9366369603146534,Normal
Nalgonda,17.05,79.2667,2007,10,56.73,80.38,23.88,30.94,17.63,31,0.5684912392196168,0.6066387214130036,Normal
Nalgonda,17.05,79.2667,2007,11,5.7,73.45,22.2,29.97,11.83,30,0.3409919525795634,0.6102365901276494,Normal
Nalgonda,17.05,79.2667,2007,12,1.55,68.19,22.61,33.24,13.63,31,-0.9268983236980999,0.029014272209247252,Watch
Nalgonda,17.05,79.2667,2008,1,0.31,56.14,22.96,33.37,12.95,31,-1.3440669638344476,0.353313450674927,Moderate Drought
Nalgonda,17.05,79.2667,2008,2,44.66,60.32,25.7,35.73,14.42,29,1.2097725953794016,0.5758166467385416,Normal
Nalgonda,17.05,79.2667,2008,3,142.6,53.89,28.11,39.85,17.97,31,2.698365164913171,1.2135117133504905,Normal
Nalgonda,17.05,79.2667,2008,4,7.5,51.98,30.93,42.84,21.44,30,2.4541301580467914,2.252088857281401,Normal
Nalgonda,17.05,79.2667,2008,5,13.95,31.31,35.06,44.4,25.37,31,2.3130522260445634,2.3150811086849177,Normal
Nalgonda,17.05,79.2667,2008,6,62.4,57.64,30.26,40.61,23.53,30,-1.6747694239190487,1.3470922902843676,Severe Drought
Nalgonda,17.05,79.2667,2008,7,117.49,64.53,29.32,37.86,23.36,31,-1.305377634646595,0.5448531665481862,Moderate Drought
Nalgonda,17.05,79.2667,2008,8,328.29,82.22,26.67,33.55,22.73,31,0.6641773180414585,1.3544048620628488,Normal
Nalgonda,17.05,79.2667,2008,9,161.1,82.85,26.33,31.8,20.42,30,1.062923179261438,0.42664372781019333,Normal
Nalgonda,17.05,79.2667,2008,10,50.53,79.34,25.19,31.61,14.54,31,1.0628486512084458,0.1945105946706409,Normal
Nalgonda,17.05,79.2667,2008,11,62.4,76.22,23.28,30.55,14.12,30,0.2841781721803725,0.5365514189411085,Normal
Nalgonda,17.05,79.2667,2008,12,0.0,70.55,22.93,31.37,14.47,31,-0.0029002187894005,0.7696443725676737,Normal
Nalgonda,17.05,79.2667,2009,1,0.0,61.7,23.64,35.93,15.6,31,0.8966857349500954,1.2313871141004002,Normal
Nalgonda,17.05,79.2667,2009,2,0.0,44.68,27.7,40.75,18.45,28,-1.382994127100638,0.08888069110469626,Moderate Drought
Nalgonda,17.05,79.2667,2009,3,3.41,37.44,30.57,41.92,19.7,31,-0.9809862134741266,-0.33703127962458745,Watch
Nalgonda,17.05,79.2667,2009,4,12.9,38.65,33.66,44.33,23.77,30,-0.4258103178918065,0.2033995909446968,Normal
Nalgonda,17.05,79.2667,2009,5,53.63,43.97,34.33,45.78,26.15,31,0.11572201756234109,-0.4663648738272474,Normal
Nalgonda,17.05,79.2667,2009,6,80.7,61.94,30.35,42.45,24.05,30,-0.1905824750465005,-0.691929439610398,Normal
Nalgonda,17.05,79.2667,2009,7,62.0,63.6,29.3,37.76,23.14,31,-1.26886824924027,-1.656979481712655,Moderate Drought
Nalgonda,17.05,79.2667,2009,8,244.9,70.87,28.58,38.5,22.6,31,-0.40249197823632765,-0.4086029965622066,Normal
Nalgonda,17.05,79.2667,2009,9,141.0,81.32,27.28,33.36,23.18,30,-0.13531093875824468,-0.22708398667778187,Normal
Nalgonda,17.05,79.2667,2009,10,43.4,73.78,25.79,32.35,16.81,31,0.2747225313998384,-0.4292549989568151,Normal
Nalgonda,17.05,79.2667,2009,11,62.7,77.13,24.21,32.44,12.87,30,0.026957871667075924,-0.2789094989384507,Normal
Nalgonda,17.05,79.2667,2009,12,5.89,69.37,22.86,31.46,11.99,31,-0.01772957759076556,-0.1550270840663963,Normal
Nalgonda,17.05,79.2667,2010,1,6.2,59.37,23.55,33.98,12.31,31,1.1699282708314434,0.5598713463384201,Normal
Nalgonda,17.05,79.2667,2010,2,1.96,51.27,27.31,38.96,16.37,28,-0.010307229968780286,-0.03942406003668398,Normal
Nalgonda,17.05,79.2667,2010,3,0.0,39.91,31.64,42.49,19.96,31,-0.5113747887553366,-0.27988441273885106,Watch
Nalgonda,17.05,79.2667,2010,4,7.8,39.82,34.68,44.82,23.81,30,-0.786589268472896,0.3359495721921202,Watch
Nalgonda,17.05,79.2667,2010,5,65.1,42.78,35.06,45.56,25.97,31,0.20811446605614967,0.0031423540660595883,Normal
Nalgonda,17.05,79.2667,2010,6,78.3,60.2,31.13,42.95,25.0,30,-0.11365892055435803,-0.5138064412400907,Normal
Nalgonda,17.05,79.2667,2010,7,285.2,78.63,27.41,35.88,22.82,31,1.2761493130455208,1.0400175222903687,Normal
Nalgonda,17.05,79.2667,2010,8,159.34,81.16,27.24,33.65,20.74,31,0.7819240893519258,0.7758998974021106,Normal
Nalgonda,17.05,79.2667,2010,9,163.5,84.62,26.41,32.18,22.23,30,1.0708556777708949,0.8589845551873979,Normal
Nalgonda,17.05,79.2667,2010,10,92.07,83.95,25.58,31.74,18.13,31,0.16267527016456282,0.7678220289896773,Normal
Nalgonda,17.05,79.2667,2010,11,50.7,85.99,24.44,30.23,18.43,30,0.5709337173743151,0.7741921101694715,Normal
Nalgonda,17.05,79.2667,2010,12,22.63,75.9,20.86,29.81,10.52,31,0.7201684754714143,1.0489742306241225,Normal
Nalgonda,17.05,79.2667,2011,1,0.0,64.66,21.47,32.64,10.6,31,1.1393024580430513,0.4436514814507805,Normal
Nalgonda,17.05,79.2667,2011,2,9.24,58.56,25.52,35.33,15.2,28,0.7606622928956259,0.6740709530947064,Normal
Nalgonda,17.05,79.2667,2011,3,0.93,43.06,29.8,41.77,19.61,31,-0.37651469409244226,0.4398184116538652,Normal
Nalgonda,17.05,79.2667,2011,4,6.0,46.84,31.99,42.31,22.29,30,-0.43228185115569895,0.44362383238166403,Normal
Nalgonda,17.05,79.2667,2011,5,19.53,36.96,35.21,44.36,26.8,31,-1.7385816659331235,-0.8337776520310662,Severe Drought
Nalgonda,17.05,79.2667,2011,6,51.0,53.87,31.24,40.43,24.5,30,-1.892506140981197,-2.2849330075855523,Severe Drought
Nalgonda,17.05,79.2667,2011,7,149.42,69.37,28.6,36.58,22.82,31,-0.9374778781621677,-1.304262448221737,Watch
Nalgonda,17.05,79.2667,2011,8,159.03,75.68,27.71,37.05,22.09,31,-0.6828504385316229,-1.119907297006086,Watch
Nalgonda,17.05,79.2667,2011,9,31.2,75.37,27.6,35.92,21.58,30,-1.126724110542019,-1.6730715257012427,Moderate Drought
Nalgonda,17.05,79.2667,2011,10,44.02,68.8,27.47,35.7,19.49,31,-1.5427392289407453,-1.5891951293735138,Severe Drought
Nalgonda,17.05,79.2667,2011,11,3.3,60.34,25.39,34.95,15.44,30,-2.33194637309082,-1.5970071270496904,Extreme Drought
Nalgonda,17.05,79.2667,2011,12,2.79,53.29,24.5,34.46,13.87,31,-1.2782551179580102,-1.3610871200703272,Moderate Drought
Nalgonda,17.05,79.2667,2012,1,11.78,56.8,24.06,35.47,9.99,31,-0.5943688044221773,-1.7071681500722475,Watch
Nalgonda,17.05,79.2667,2012,2,0.0,42.2,26.77,39.83,15.12,29,0.018871682617623894,-2.372999029337729,Normal
Nalgonda,17.05,79.2667,2012,3,1.55,35.15,30.13,41.65,17.68,31,-0.19965744083384315,-1.3137591973976583,Normal
Nalgonda,17.05,79.2667,2012,4,15.9,42.16,33.41,42.93,22.71,30,-0.37455471125107337,-1.0908723146699923,Normal
Nalgonda,17.05,79.2667,2012,5,17.36,35.58,35.81,45.71,27.43,31,-1.2689679905710807,-1.1533916206898531,Moderate Drought
Nalgonda,17.05,79.2667,2012,6,79.5,51.71,31.74,44.24,23.95,30,-0.9262878187955286,-1.2345658114467764,Watch
Nalgonda,17.05,79.2667,2012,7,163.68,71.7,28.12,37.97,23.23,31,-0.4208648017525277,-0.7309577621487907,Normal
Nalgonda,17.05,79.2667,2012,8,118.11,75.25,27.45,34.89,22.67,31,-0.6640800769603149,-1.0135298505143007,Watch
Nalgonda,17.05,79.2667,2012,9,122.1,79.32,27.06,33.22,22.97,30,-0.5163521922216646,-0.8186616862289032,Watch
Nalgonda,17.05,79.2667,2012,10,84.32,75.83,25.34,32.48,17.51,31,-0.6084870430503034,-0.6819374790647155,Watch
Nalgonda,17.05,79.2667,2012,11,56.1,73.36,23.87,32.25,12.88,30,0.17640068475892792,-0.34394564341517775,Normal
Nalgonda,17.05,79.2667,2012,12,0.0,65.38,23.42,33.79,13.42,31,0.39846196113172727,-0.254132871851859,Normal
Nalgonda,17.05,79.2667,2013,1,0.31,56.48,24.66,34.77,14.07,31,0.7519948746971195,-0.4180288866374742,Normal
Nalgonda,17.05,79.2667,2013,2,34.72,55.44,25.75,35.72,14.05,28,0.8666965633394583,0.31316242609141615,Normal
Nalgonda,17.05,79.2667,2013,3,0.0,43.7,29.66,41.17,17.64,31,0.5606353709876638,0.4384374834368041,Normal
Nalgonda,17.05,79.2667,2013,4,33.3,45.63,32.56,43.4,23.32,30,0.9195630097644951,1.110653175550794,Normal
Nalgonda,17.05,79.2667,2013,5,11.78,38.98,35.48,46.92,26.36,31,-0.7905243334860639,-0.17745659813284276,Watch
Nalgonda,17.05,79.2667,2013,6,145.5,68.79,28.86,36.78,23.71,30,0.5850541839870274,0.6626481286222603,Normal
Nalgonda,17.05,79.2667,2013,7,139.5,73.88,27.5,34.82,23.03,31,-0.0038949633754311887,0.2931381611701148,Normal
Nalgonda,17.05,79.2667,2013,8,225.99,79.55,26.82,34.38,22.53,31,0.6869183426239011,0.45645442911167233,Normal
Nalgonda,17.05,79.2667,2013,9,141.0,83.65,26.39,31.48,20.72,30,0.3348597050976379,0.4678112761152869,Normal
Nalgonda,17.05,79.2667,2013,10,271.87,84.86,25.41,31.59,17.97,31,1.6825988397514628,1.2122411277449787,Normal
Nalgonda,17.05,79.2667,2013,11,19.2,81.77,22.71,29.41,14.3,30,1.5315478847031463,1.3169640743174384,Normal
Nalgonda,17.05,79.2667,2013,12,0.0,74.19,20.34,29.14,11.4,31,1.986607012642219,1.1704808537455813,Normal
Nalgonda,17.05,79.2667,2014,1,0.0,71.23,22.4,30.46,14.56,31,-0.523582007435392,1.5810574702784115,Watch
Nalgonda,17.05,79.2667,2014,2,2.52,55.5,24.87,34.88,14.74,28,-0.965500246757019,1.4305194695440955,Watch
Nalgonda,17.05,79.2667,2014,3,29.14,48.36,28.75,42.14,18.02,31,0.4696435681008978,1.8112265329797497,Normal
Nalgonda,17.05,79.2667,2014,4,4.8,36.09,33.42,43.25,23.22,30,0.25567896591894945,-0.39608398459514566,Normal
Nalgonda,17.05,79.2667,2014,5,43.4,46.24,33.6,44.71,25.15,31,0.3421350272766937,-0.18425101664923457,Normal
Nalgonda,17.05,79.2667,2014,6,25.8,45.8,33.5,42.58,27.17,30,-1.9711918325177875,-1.7449678992743416,Severe Drought
Nalgonda,17.05,79.2667,2014,7,112.53,63.69,29.64,40.1,23.93,31,-1.4877355853903818,-1.5712650366356748,Moderate Drought
Nalgonda,17.05,79.2667,2014,8,153.45,70.71,28.48,36.78,23.05,31,-1.4241386351842127,-1.2994491993179007,Moderate Drought
Nalgonda,17.05,79.2667,2014,9,119.4,79.87,26.75,32.91,21.74,30,-0.6850053981513999,-1.2900794253291048,Watch
Nalgonda,17.05,79.2667,2014,10,89.59,72.07,26.51,35.04,16.64,31,-0.2693614743825983,-0.9490700365756738,Normal
Nalgonda,17.05,79.2667,2014,11,15.3,67.94,23.85,32.72,15.12,30,-0.206025544599246,-1.033094107379184,Normal
Nalgonda,17.05,79.2667,2014,12,2.79,61.25,22.66,32.78,12.98,31,-0.08681994293879776,-0.5942841090529638,Normal
Nalgonda,17.05,79.2667,2015,1,2.17,50.9,22.73,33.98,11.58,31,-0.46962431627610285,-0.4026575722063309,Normal
Nalgonda,17.05,79.2667,2015,2,0.0,49.06,25.67,36.82,16.78,28,-0.6808477174987775,-0.37664335640095353,Watch
Nalgonda,17.05,79.2667,2015,3,8.68,45.89,29.46,40.98,19.07,31,-0.3353797387650211,-0.3040297912214455,Normal
Nalgonda,17.05,79.2667,2015,4,39.0,48.36,31.69,43.27,19.88,30,0.5240231754880438,-0.05941274540624627,Normal
Nalgonda,17.05,79.2667,2015,5,4.34,38.29,35.07,47.0,25.53,31,-0.508860716531227,-0.8796881737388144,Watch
Nalgonda,17.05,79.2667,2015,6,117.3,64.16,29.7,39.22,23.57,30,0.06396478990307775,-0.2766838749072722,Normal
Nalgonda,17.05,79.2667,2015,7,54.87,59.1,30.52,39.04,23.97,31,-1.5689541211144769,-1.4802833804711475,Severe Drought
Nalgonda,17.05,79.2667,2015,8,82.77,68.49,29.01,37.42,23.83,31,-1.8788000542952068,-2.0177108206703025,Severe Drought
Nalgonda,17.05,79.2667,2015,9,98.4,72.27,28.27,36.11,21.93,30,-2.306792057524772,-1.854977506350692,Extreme Drought
Nalgonda,17.05,79.2667,2015,10,17.36,62.64,28.49,37.53,20.86,31,-1.982535522430447,-2.229780781130552,Severe Drought
Nalgonda,17.05,79.2667,2015,11,18.3,64.4,26.3,35.68,17.96,30,-1.330786925371676,-1.987120515203504,Moderate Drought
Nalgonda,17.05,79.2667,2015,12,1.24,56.76,25.08,36.05,13.45,31,-1.6858259958480177,-2.4227028604254035,Severe Drought
Nalgonda,17.05,79.2667,2016,1,1.24,50.28,24.49,36.67,13.27,31,-0.44388345563387016,-2.107048759943224,Normal
Nalgonda,17.05,79.2667,2016,2,0.87,49.95,27.9,40.21,17.2,29,-0.8589686470765882,-1.575206400463314,Watch
Nalgonda,17.05,79.2667,2016,3,0.31,45.54,30.79,42.39,19.34,31,-1.1427838976591362,-1.9736479983523492,Moderate Drought
Nalgonda,17.05,79.2667,2016,4,0.9,39.83,34.14,45.04,22.39,30,-1.648260837891108,-1.6756142043508753,Severe Drought
Nalgonda,17.05,79.2667,2016,5,75.02,47.12,33.8,44.7,25.15,31,0.3091187655188918,-0.19187784364728827,Normal
Nalgonda,17.05,79.2667,2016,6,145.8,66.77,29.53,41.35,23.86,30,1.0725821725302926,0.6392360633439128,Normal
Nalgonda,17.05,79.2667,2016,7,108.81,72.08,28.29,35.97,23.2,31,0.34554703202426884,-0.07565615639763575,Normal
Nalgonda,17.05,79.2667,2016,8,86.8,69.96,28.54,37.36,23.37,31,-0.870433530853887,-0.7946481132095208,Watch
Nalgonda,17.05,79.2667,2016,9,185.1,81.19,26.5,33.76,21.54,30,-0.7284202778917872,-0.17479067852812294,Watch
Nalgonda,17.05,79.2667,2016,10,29.76,73.46,25.13,32.29,17.8,31,-0.8262810037486015,-0.39488208026770644,Watch
Nalgonda,17.05,79.2667,2016,11,0.0,60.4,23.6,33.67,14.04,30,-0.3070186219208713,-0.765458169169327,Normal
Nalgonda,17.05,79.2667,2016,12,2.79,51.19,23.11,33.02,12.89,31,-1.8435389774226871,-1.17540020400323,Severe Drought
Nalgonda,17.05,79.2667,2017,1,0.0,47.95,23.66,34.41,13.79,31,-2.042698718926386,-1.1386932903159894,Extreme Drought
Nalgonda,17.05,79.2667,2017,2,0.0,41.33,26.54,39.03,16.39,28,-0.9295064518335786,-0.507130212138193,Watch
Nalgonda,17.05,79.2667,2017,3,4.34,41.48,30.31,42.56,16.8,31,-0.8602369510057372,-2.055545119149448,Watch
Nalgonda,17.05,79.2667,2017,4,1.2,33.97,34.58,44.87,23.1,30,-1.1351522592107164,-2.8086623893951597,Moderate Drought
Nalgonda,17.05,79.2667,2017,5,53.01,42.77,34.55,45.36,24.81,31,-0.2664873307697066,-0.7340036936824056,Normal
Nalgonda,17.05,79.2667,2017,6,134.4,65.49,30.01,42.24,23.55,30,0.5525054272864788,0.11657881807066636,Normal
Nalgonda,17.05,79.2667,2017,7,212.97,70.58,28.49,35.82,23.42,31,1.0265649565963912,0.7216975796929092,Normal
Nalgonda,17.05,79.2667,2017,8,191.89,79.41,27.1,33.64,21.47,31,0.9112588637779183,0.7921784822757677,Normal
Nalgonda,17.05,79.2667,2017,9,176.4,83.34,26.87,32.22,21.85,30,0.8851371495397651,0.9237335073749977,Normal
Nalgonda,17.05,79.2667,2017,10,72.85,83.02,25.8,31.92,17.55,31,0.3650584236256846,0.7578792141930849,Normal
Nalgonda,17.05,79.2667,2017,11,2.7,76.29,23.44,31.56,14.55,30,0.07461695429339535,0.5828683244485603,Normal
Nalgonda,17.05,79.2667,2017,12,0.0,62.79,21.58,31.41,12.43,31,-0.6731204115779291,0.4234514574854167,Watch
Nalgonda,17.05,79.2667,2018,1,0.0,46.08,22.86,33.64,13.12,31,-2.0633629746588116,0.10416972570659905,Extreme Drought
Nalgonda,17.05,79.2667,2018,2,0.0,42.16,26.06,38.39,14.71,28,-1.382994127100638,-0.13369010267574305,Moderate Drought
Nalgonda,17.05,79.2667,2018,3,0.93,36.64,30.58,41.9,19.55,31,-1.5441402724450057,-1.031217762218386,Severe Drought
Nalgonda,17.05,79.2667,2018,4,29.1,45.85,33.0,44.72,22.98,30,0.07574135448410213,-1.1983894632088976,Normal
Nalgonda,17.05,79.2667,2018,5,26.04,46.96,33.97,44.55,25.2,31,-0.35625732576726776,-0.91106331984876,Normal
Nalgonda,17.05,79.2667,2018,6,113.4,61.29,30.32,40.0,24.0,30,0.2073254205807073,-0.31536829360707946,Normal
Nalgonda,17.05,79.2667,2018,7,115.32,67.43,28.62,36.8,23.58,31,-0.4909217694028313,-0.6435252140264499,Normal
Nalgonda,17.05,79.2667,2018,8,143.22,72.53,27.71,35.26,23.08,31,-0.5566893539195825,-0.6919976127820235,Watch
Nalgonda,17.05,79.2667,2018,9,75.9,73.21,27.73,35.13,20.79,30,-1.1795787441699723,-0.9278170036167502,Moderate Drought
Nalgonda,17.05,79.2667,2018,10,16.12,63.49,27.27,36.02,17.51,31,-1.5312420906255197,-1.3248681247623353,Severe Drought
Nalgonda,17.05,79.2667,2018,11,3.6,57.03,26.52,35.66,15.94,30,-1.980465490543674,-1.375779014380276,Severe Drought
Nalgonda,17.05,79.2667,2018,12,27.59,59.65,23.62,33.43,10.56,31,-1.3574571462807403,-1.4261429906786711,Moderate Drought
Nalgonda,17.05,79.2667,2019,1,31.93,55.69,22.59,33.09,10.32,31,0.9134665462684205,-1.2011893467499606,Normal
Nalgonda,17.05,79.2667,2019,2,0.56,54.93,26.38,39.21,13.93,28,1.5544145804613272,-1.2996297924546316,Normal
Nalgonda,17.05,79.2667,2019,3,2.48,42.42,31.01,43.27,19.73,31,0.5590671946748335,-0.916493095005421,Normal
Nalgonda,17.05,79.2667,2019,4,29.1,41.68,33.5,43.94,23.05,30,0.13745910286862545,0.5640848486808583,Normal
Nalgonda,17.05,79.2667,2019,5,24.8,38.55,35.75,45.43,27.27,31,-0.34489036074390517,0.6889591344707454,Normal
Nalgonda,17.05,79.2667,2019,6,72.0,55.01,32.14,42.25,25.06,30,-0.629840017243227,-0.4836378624459315,Watch
Nalgonda,17.05,79.2667,2019,7,100.13,66.2,29.36,38.96,23.93,31,-1.260118780001208,-1.4075186118319782,Moderate Drought
Nalgonda,17.05,79.2667,2019,8,162.13,74.44,28.04,35.14,23.59,31,-0.9466475617321508,-1.070293758748135,Watch
Nalgonda,17.05,79.2667,2019,9,166.5,80.78,27.25,34.87,22.5,30,-0.2977813854795875,-0.525093292605207,Normal
Nalgonda,17.05,79.2667,2019,10,117.8,85.73,25.86,32.16,21.56,31,0.40490068997549317,-0.32226880192662516,Normal
